Datetime,open,high,low,close,returns,log_returns,volatility_20,sma_20,sma_50,price_sma20_ratio,price_sma50_ratio,hour,day_of_week,day_of_month,month,london_session,ny_session,asia_session,target_direction,target_return
2025-11-07 10:00:00+00:00,1.4116300344467163,1.411870002746582,1.4106999635696411,1.411229968070984,-4.958255207709872e-05,-4.958378133246721e-05,0.00030204288602469126,1.4105220079421996,,1.0005019135644806,,10,4,7,11,1,0,0,0,-0.002735200415939887
2025-11-07 11:00:00+00:00,1.411229968070984,1.4118800163269043,1.4104000329971311,1.4108699560165403,-0.0002551051654152703,-0.00025513771027300627,0.000308694676354801,1.4105465054512023,,1.0002293086857386,,11,4,7,11,1,0,0,0,-0.0024594357441992676
2025-11-07 12:00:00+00:00,1.4108699560165403,1.4116100072860718,1.409999966621399,1.4111599922180176,0.00020557259741793565,0.00020555147026692368,0.00031071678911594354,1.4105905055999757,,1.0004037221403244,,12,4,7,11,1,0,0,0,-0.004067608586420857
2025-11-07 13:00:00+00:00,1.4111599922180176,1.411180019378662,1.4050999879837036,1.4061000347137451,-0.003585672448323418,-0.0035921163802745183,0.0008683244564857556,1.4103840053081513,,0.9969625502144926,,13,4,7,11,1,1,0,0,-0.0010170219772039912
2025-11-07 14:00:00+00:00,1.4064699411392212,1.4084899425506592,1.4049999713897705,1.4072200059890747,0.0007965089593058305,0.0007961919143862795,0.000892450810403766,1.410227006673813,,0.9978677186931552,,14,4,7,11,1,1,0,0,-0.0023166359399885428
2025-11-07 15:00:00+00:00,1.4071500301361084,1.407719969749451,1.4055999517440796,1.4073699712753296,0.00010656847231893529,0.00010656279430268386,0.0008910712041841792,1.4101055026054383,,0.9980600520138002,,15,4,7,11,1,1,0,0,-0.0030908340127266953
2025-11-07 16:00:00+00:00,1.407379984855652,1.4079500436782837,1.4062000513076782,1.4074000120162964,2.1345304774156304e-05,2.1345076966380097e-05,0.0008885654773476522,1.4100125014781952,,0.9981471870219873,,16,4,7,11,1,1,0,0,-0.0025863689252199062
2025-11-07 17:00:00+00:00,1.4075900316238403,1.4077600240707395,1.4046000242233276,1.405419945716858,-0.0014068966054660015,-0.0014078872137265168,0.0009286038710568491,1.4097899973392487,,0.9969002109316717,,17,4,7,11,0,1,0,0,-0.0008680593106570322
2025-11-07 18:00:00+00:00,1.4054299592971802,1.4058200120925903,1.404099941253662,1.404670000076294,-0.000533609646603872,-0.0005337520668981619,0.0009320327549877534,1.4095344960689544,,0.9965488634678846,,18,4,7,11,0,1,0,0,-0.00042000382577744855
2025-11-07 19:00:00+00:00,1.4046800136566162,1.4048399925231934,1.4033000469207764,1.4039599895477295,-0.0005054642930552022,-0.0005055920831950286,0.0009346456666382362,1.4092514932155609,,0.9962451672442386,,19,4,7,11,0,1,0,0,-0.0006980395286855234
2025-11-07 20:00:00+00:00,1.403939962387085,1.40461003780365,1.402500033378601,1.4030200242996216,-0.0006695099967989337,-0.0006697342187016298,0.0009390461134851745,1.408921492099762,,0.9958113579548388,,20,4,7,11,0,1,0,0,-9.269813163559348e-05
2025-11-07 21:00:00+00:00,1.4029799699783323,1.4046800136566162,1.402400016784668,1.4037599563598633,0.0005273852457030603,0.0005272462269798358,0.0009520846281766396,1.4086224913597107,,0.9965480211840478,,21,4,7,11,0,1,0,0,-0.00032762684033205147
2025-11-07 22:00:00+00:00,1.4047000408172607,1.4047000408172607,1.4041999578475952,1.4041999578475952,0.0003134449631068126,0.0003133958494970384,0.000921792688260968,1.4082789897918702,,0.997103534190425,,22,4,7,11,0,0,1,0,-0.0010254444179668143
2025-11-10 00:00:00+00:00,1.404379963874817,1.4046299457550049,1.4032000303268433,1.4040800333023071,-8.540417952429546e-05,-8.540782666889132e-05,0.0009184984674602453,1.407920491695404,,0.9972722476760941,,0,0,10,11,0,0,1,0,-0.0011181601519476558
2025-11-10 01:00:00+00:00,1.4040700197219849,1.4041099548339844,1.4020999670028689,1.4029799699783323,-0.0007834762249182559,-0.0007837833028183942,0.000924320928534078,1.4075094878673553,1.4092931962013244,0.9967818917541464,0.9955202890072775,1,0,10,11,0,0,1,1,0.00012116527002326016
2025-11-10 02:00:00+00:00,1.4029799699783323,1.403349995613098,1.4023000001907349,1.4028899669647217,-6.415131757864234e-05,-6.415337536242271e-05,0.0009203751210427746,1.4070839881896973,1.409144594669342,0.9970193526042668,0.995561401059706,2,0,10,11,0,0,1,0,-0.0011333843291134738
2025-11-10 03:00:00+00:00,1.4028899669647217,1.403499960899353,1.402400016784668,1.4033000469207764,0.0002923108481145409,0.0002922681336223151,0.0009299518984310889,1.406698989868164,1.4089841961860656,0.9975837453699271,0.9959657820998451,3,0,10,11,0,0,1,0,-0.0016390108712955875
2025-11-10 04:00:00+00:00,1.403290033340454,1.4033299684524536,1.4019999504089355,1.402760028839111,-0.0003848201123132222,-0.0003848941745736836,0.0009151421424949378,1.406256490945816,1.408812997341156,0.9975136384228505,0.9957034975447638,4,0,10,11,0,0,1,0,-0.0011620432517357449
2025-11-10 05:00:00+00:00,1.4027400016784668,1.4028199911117554,1.401600003242493,1.4025100469589231,-0.00017820715949179444,-0.0001782230402743823,0.0009145883309692237,1.4058099925518035,1.4086491990089416,0.997652637546778,0.9956418162489726,5,0,10,11,0,0,1,0,-0.0007201804454475269
2025-11-10 06:00:00+00:00,1.4025100469589231,1.403290033340454,1.4018000364303589,1.403149962425232,0.0004562644436638674,0.00045616038669305225,0.0009298637776605312,1.4054024934768676,1.408500199317932,0.9983972342001023,0.9962014652924501,6,0,10,11,0,0,1,0,-0.0013184684560308968
2025-11-10 07:00:00+00:00,1.4031000137329102,1.403149962425232,1.4006999731063845,1.4012999534606934,-0.0013184684560308968,-0.0013193384003124746,0.0009556062773886938,1.4049059927463532,1.4083055973052978,0.9974332522572484,0.9950254803659027,7,0,10,11,0,0,0,0,-0.00021403738133940475
2025-11-10 08:00:00+00:00,1.4014500379562378,1.401579976081848,1.3997000455856323,1.4010000228881836,-0.00021403738133940475,-0.0002140602906087284,0.0009558719350824692,1.4044124960899353,1.408098397254944,0.9975701774149315,0.9949588932274914,8,0,10,11,1,0,0,1,9.274669770698019e-05
2025-11-10 09:00:00+00:00,1.401170015335083,1.401669979095459,1.4004000425338743,1.401129961013794,9.274669770698019e-05,9.274239699792806e-05,0.0009527426051889079,1.4039109945297241,1.4078913974761962,0.9980190813187115,0.9951974729907982,9,0,10,11,1,0,0,1,0.0006280666318969619
2025-11-10 10:00:00+00:00,1.4011199474334717,1.401859998703003,1.4005999565124512,1.4014999866485596,0.0002640908731248448,0.00026405600726857873,0.0005812958459789666,1.4036809921264648,1.4076969981193543,0.998446224255982,0.9955977660824212,10,0,10,11,1,0,0,1,0.000870487250007157
2025-11-10 11:00:00+00:00,1.4017599821090698,1.4021999835968018,1.4010000228881836,1.4012999534606934,-0.0001427279270580506,-0.00014273811365791812,0.0005358167161250376,1.4033849895000459,1.4075055980682374,0.9985142807889834,0.9955910338004615,11,0,10,11,1,0,0,1,0.0012060444973167606
2025-11-10 12:00:00+00:00,1.40146005153656,1.4017000198364258,1.4005999565124512,1.4010000228881836,-0.00021403738133940475,-0.0002140602906087284,0.0005305930079792921,1.4030664920806886,1.4073125982284547,0.998527176577754,0.9955144469336682,12,0,10,11,1,0,0,1,0.0004710511178955823
2025-11-10 13:00:00+00:00,1.401239991188049,1.401569962501526,1.3997000455856323,1.401129961013794,9.274669770698019e-05,9.274239699792806e-05,0.0005325869969545039,1.4027529895305633,1.4071227979660035,0.9988429691265085,0.9957410703878352,13,0,10,11,1,1,0,1,0.0004639457252417767
2025-11-10 14:00:00+00:00,1.401129961013794,1.4029099941253662,1.4006999731063845,1.4020099639892578,0.0006280666318969619,0.0006278694805950277,0.000486834874183587,1.4025824904441833,1.4069649982452392,0.9995918055024742,0.9964782107144375,14,0,10,11,1,1,0,0,-0.0001783024989898685
2025-11-10 15:00:00+00:00,1.4019900560379028,1.4028799533843994,1.4012999534606934,1.4027199745178225,0.0005064233113896144,0.0005062951223812304,0.0004959397455520621,1.4024849891662599,1.4068201971054077,1.0001675492810103,0.9970854679254523,15,0,10,11,1,1,0,0,-0.0010835508650222092
2025-11-10 16:00:00+00:00,1.402750015258789,1.4032299518585205,1.4021999835968018,1.4029899835586548,0.00019248962425666427,0.00019247110050598946,0.0004881329158119172,1.402436488866806,1.4066725969314575,1.0003946664938075,0.9973820394448317,16,0,10,11,1,1,0,0,-0.0008481508365993928
2025-11-10 17:00:00+00:00,1.4029500484466553,1.403630018234253,1.4011000394821167,1.4016599655151367,-0.0009479882672750461,-0.000948437892334472,0.000510677844710505,1.4023684859275818,1.4064999961853026,0.9994947687290787,0.996558812169717,17,0,10,11,0,1,0,1,8.564399178911941e-05
2025-11-10 18:00:00+00:00,1.4016599655151367,1.4020099639892578,1.4011000394821167,1.4017800092697144,8.564399178911941e-05,8.564032455183769e-05,0.0004937403495191975,1.4022694885730744,1.4063279962539672,0.999650937778117,0.9967660552898276,18,0,10,11,0,1,0,1,0.0005421387206698824
2025-11-10 19:00:00+00:00,1.401819944381714,1.4019999504089355,1.4009000062942505,1.4017599821090698,-1.4286949815311978e-05,-1.428705187475157e-05,0.000485699630792895,1.4021474897861481,1.4061575961112975,0.9997236327277258,0.9968726023211131,19,0,10,11,0,1,0,1,0.0005921515050624215
2025-11-10 20:00:00+00:00,1.4017599821090698,1.4019999504089355,1.4010000228881836,1.4012000560760498,-0.0003994450121036497,-0.0003995248115135219,0.0004906998926615775,1.4020034909248351,1.405976996421814,0.9994269380540163,0.9966024050479336,20,0,10,11,0,1,0,1,0.0013131568017266115
2025-11-10 21:00:00+00:00,1.4015599489212036,1.4020999670028689,1.4012000560760498,1.4018000364303589,0.00042819035847685427,0.00042809871114604366,0.00047679251675671925,1.4019444942474366,1.4058057975769043,0.9998969589611639,0.9971505586664603,21,0,10,11,0,1,0,1,0.0009273628682886503
2025-11-10 22:00:00+00:00,1.4017399549484253,1.4021300077438354,1.4012000560760498,1.4017800092697144,-1.428674570125299e-05,-1.4286847757776393e-05,0.00047680133446907787,1.4018889963626862,1.4056453967094422,0.9999222569738013,0.9972500977495629,22,0,10,11,0,0,1,1,0.0011414252406012348
2025-11-10 23:00:00+00:00,1.4018499851226809,1.4026999473571775,1.401600003242493,1.4025399684906006,0.0005421387206698824,0.0005419918165661949,0.0004890610181774998,1.4018509924411773,1.405510995388031,1.0004914759508239,0.9978861589079137,23,0,10,11,0,0,1,1,0.000770057315723216
2025-11-11 00:00:00+00:00,1.4025499820709229,1.4027400016784668,1.4018000364303589,1.402590036392212,3.5698021258578905e-05,3.569738409938152e-05,0.00048185528336072817,1.4018424928188324,1.4053653955459595,1.00053325789253,0.998025168996943,0,1,11,11,0,0,1,1,0.000620273474478239
2025-11-11 01:00:00+00:00,1.402609944343567,1.4033299684524536,1.4021999835968018,1.403040051460266,0.0003208457613255167,0.00032079430133108953,0.00048537820608115205,1.4018689930438994,1.4052305960655211,1.0008353551024933,0.9984411493662403,1,1,11,11,0,0,1,1,0.0006272115856909011
2025-11-11 02:00:00+00:00,1.4030499458312988,1.403599977493286,1.402400016784668,1.4031000137329102,4.273739198090709e-05,4.2736478764589326e-05,0.00047445627698728115,1.4018664956092834,1.4051001954078675,1.000879911266508,0.998576484665297,2,1,11,11,0,0,1,1,3.559881108472496e-05
2025-11-11 03:00:00+00:00,1.4034199714660645,1.403499960899353,1.4026999473571775,1.403380036354065,0.00019957424161787252,0.00019955432932818986,0.00036028422680320013,1.401970499753952,1.4049753952026367,1.0010053967614585,0.9988644933896926,3,1,11,11,0,0,1,0,-4.281198276834264e-05
2025-11-11 04:00:00+00:00,1.403380036354065,1.4038200378417969,1.4026999473571775,1.4036200046539309,0.00017099309784218697,0.00017097848018875363,0.00035431002306124875,1.4021014988422393,1.4048529958724976,1.0010830213168913,0.9991223343494378,4,1,11,11,0,0,1,0,-0.00021376852766763488
2025-11-11 05:00:00+00:00,1.4036400318145752,1.403749942779541,1.4026999473571775,1.4034600257873535,-0.00011397590946760072,-0.00011398240521514739,0.0003573332087446217,1.4022180020809174,1.4047007966041565,1.0008857564976295,0.9991167009944022,5,1,11,11,0,0,1,0,-0.00031351194878892485
2025-11-11 06:00:00+00:00,1.4034500122070312,1.4040800333023071,1.4026999473571775,1.40392005443573,0.00032778179636316906,0.00032772808764632813,0.0003593086219248015,1.4023390054702758,1.4045541977882385,1.0011274370600025,0.9995485091614783,6,1,11,11,0,0,1,0,-0.0008334086924993711
2025-11-11 07:00:00+00:00,1.4039599895477295,1.404099941253662,1.4026000499725342,1.403149962425232,-0.0005485298169685127,-0.000548680314485998,0.0003835721242355562,1.4024315059185029,1.404393196105957,1.0005122934729411,0.9991147538423197,7,1,11,11,0,0,0,0,-0.00021375517980370962
2025-11-11 08:00:00+00:00,1.4031800031661987,1.403339982032776,1.4021999835968018,1.4033199548721311,0.00012115059077899559,0.00012114325263884657,0.00037797486922464614,1.4025475025177,1.404231595993042,1.000550749513328,0.9993507900523587,8,1,11,11,1,0,0,0,-0.0020807174644095205
2025-11-11 09:00:00+00:00,1.403290033340454,1.4035500288009644,1.4023000001907349,1.4033199548721311,0.0,0.0,0.00037841417314542274,1.402657002210617,1.4040779948234559,1.0004726406102626,0.9994601154963475,9,1,11,11,1,0,0,0,-0.0021021243722657568
2025-11-11 10:00:00+00:00,1.4033199548721311,1.4036500453948977,1.402500033378601,1.4030200242996216,-0.00021372928637419797,-0.00021375212973304616,0.00036042711569252546,1.4027075052261353,1.4039061951637268,1.0002227970352493,0.9993687819975736,10,1,11,11,1,0,0,0,-0.0014184258565761443
2025-11-11 11:00:00+00:00,1.4030499458312988,1.403149962425232,1.4021999835968018,1.402750015258789,-0.00019244845843691127,-0.00019246697901769823,0.0003460198562115229,1.4027090072631836,1.4037323951721192,1.0000292348558348,0.9993001658174244,11,1,11,11,1,0,0,0,-0.0013188443731346755
2025-11-11 12:00:00+00:00,1.4027099609375,1.4031000137329102,1.401900053024292,1.4028500318527222,7.130036916414006e-05,7.129782741363638e-05,0.0003435441201420119,1.402702009677887,1.4035633969306947,1.0001055264580887,0.9994917471633041,12,1,11,11,1,0,0,0,-0.0018890276555177943
2025-11-11 13:00:00+00:00,1.4026000499725342,1.402899980545044,1.399999976158142,1.4004000425338743,-0.0017464370839498367,-0.0017479638830919812,0.0004789425870007423,1.4026390135288238,1.4033467984199524,0.9984037439616651,0.9979001941007056,13,1,11,11,1,1,0,0,0.0
2025-11-11 14:00:00+00:00,1.4005800485610962,1.4012500047683716,1.399999976158142,1.4003700017929075,-2.1451542455253048e-05,-2.1451772542880397e-05,0.0004780032973834525,1.4025685131549834,1.4031367993354797,0.9984325105394456,0.9980281341463765,14,1,11,11,1,1,0,1,0.00040699216108075476
2025-11-11 15:00:00+00:00,1.40038001537323,1.4016300439834597,1.399899959564209,1.4010299444198608,0.0004712630419878572,0.00047115203243558223,0.00049204764734271,1.402532011270523,1.4029341983795165,0.9989290320373497,0.9986426633823203,15,1,11,11,1,1,0,0,-0.00015698532361652084
2025-11-11 16:00:00+00:00,1.4006999731063845,1.4012000560760498,1.399999976158142,1.4009000062942505,-9.274471693332398e-05,-9.274901799051911e-05,0.0004845162895981895,1.4025170087814331,1.4028301978111266,0.9988470710322526,0.9986240733056019,16,1,11,11,1,1,0,1,0.000442577994266502
2025-11-11 17:00:00+00:00,1.400879979133606,1.4010599851608276,1.399799942970276,1.4002000093460083,-0.000499676597256804,-0.0004998014772091863,0.0004847123815866498,1.4024370074272157,1.4026897978782653,0.9984049208132983,0.9982249899186384,17,1,11,11,0,1,0,1,0.0010926524867038712
2025-11-11 18:00:00+00:00,1.4002200365066528,1.400760054588318,1.3997000455856323,1.4004000425338743,0.00014286043888778188,0.0001428502353070627,0.00048671234603226804,1.4023680090904236,1.4025503993034363,0.9985966832216704,0.9984668238869492,18,1,11,11,0,1,0,1,0.0007926004436555889
2025-11-11 19:00:00+00:00,1.400689959526062,1.401170015335083,1.4002000093460083,1.40093994140625,0.0003855318880159331,0.00038545758969322954,0.00047788289118246734,1.402288007736206,1.4024211978912353,0.9990386665773943,0.9989437862981445,19,1,11,11,0,1,0,1,0.0006781861303530867
2025-11-11 20:00:00+00:00,1.400979995727539,1.4012999534606934,1.4004000425338743,1.4008100032806396,-9.27506752930185e-05,-9.275497690288903e-05,0.0004774334332665209,1.4021990060806275,1.402328999042511,0.9990094110793372,0.9989168049987496,20,1,11,11,0,1,0,1,0.0006924607811216177
2025-11-11 21:00:00+00:00,1.400820016860962,1.401919960975647,1.4004000425338743,1.401520013809204,0.0005068571233084462,0.0005067287146247938,0.0004870242299384738,1.4021230041980743,1.402265999317169,0.9995699447287686,0.9994680142652477,21,1,11,11,0,1,0,1,0.00017122003075331627
2025-11-11 22:00:00+00:00,1.4014300107955933,1.4020999670028689,1.4006999731063845,1.401729941368103,0.00014978563048018145,0.00014977441373269004,0.0004887306424919979,1.402054500579834,1.4022213983535767,0.9997685117007957,0.9996495154145767,22,1,11,11,0,0,1,0,-0.00010698586213309103
2025-11-11 23:00:00+00:00,1.401729941368103,1.4018800258636477,1.4006999731063845,1.4015100002288818,-0.00015690692816805463,-0.0001569192393479313,0.00048568551483484774,1.4019609987735748,1.402191197872162,0.9996783087795684,0.9995141906151501,23,1,11,11,0,0,1,1,0.00014987175842784417
2025-11-12 00:00:00+00:00,1.401569962501526,1.401900053024292,1.4010000228881836,1.4018900394439695,0.0002711641122972175,0.00027112735395419735,0.0004887711145114605,1.4018745005130768,1.402153799533844,1.0000110843951344,0.9998118893305697,0,2,12,11,0,0,1,0,-0.0006420119344491271
2025-11-12 01:00:00+00:00,1.401819944381714,1.4020400047302246,1.4011000394821167,1.4017800092697144,-7.848702191992629e-05,-7.849010218740628e-05,0.0004886355708448529,1.4017904996871948,1.4021054005622864,0.999992516415625,0.999767926653416,1,2,12,11,0,0,1,0,-0.0008275375515042205
2025-11-12 02:00:00+00:00,1.401769995689392,1.4019399881362915,1.4009000062942505,1.4017599821090698,-1.4286949815311978e-05,-1.428705187475157e-05,0.00048026932372435534,1.4016824960708618,1.4020589995384216,1.0000552807347065,0.9997867297813785,2,2,12,11,0,0,1,0,-0.0008488950629803593
2025-11-12 03:00:00+00:00,1.4017599821090698,1.401900053024292,1.4010000228881836,1.401579976081848,-0.0001284143002506788,-0.00012842254607286179,0.00046757132633382136,1.4016039967536924,1.402030999660492,0.9999828620124513,0.9996783069855422,3,2,12,11,0,0,1,0,-0.0003638588945339416
2025-11-12 04:00:00+00:00,1.4015599489212036,1.4019999504089355,1.4010000228881836,1.4017200469970703,9.993786841477892e-05,9.993287495869473e-05,0.0004671723335896369,1.4015240013599395,1.4020076012611389,1.000139880328086,0.9997948982132409,4,2,12,11,0,0,1,1,7.12677148748675e-05
2025-11-12 05:00:00+00:00,1.4017200469970703,1.401900053024292,1.4004000425338743,1.400990009307861,-0.000520815615623893,-0.0005209512871852554,0.00047821728312347813,1.401407504081726,1.4019614005088805,0.9997020889551048,0.9993071198674466,5,2,12,11,0,0,1,1,0.0004996444968141667
2025-11-12 06:00:00+00:00,1.4010299444198608,1.4011399745941162,1.4000999927520752,1.4006199836730957,-0.00026411725444652756,-0.00026415213955121637,0.00047907411157153767,1.4012875020503996,1.4019185996055603,0.9995236392415352,0.9990736866371343,6,2,12,11,0,0,1,1,0.0007425153533178186
