,open,high,low,close,volume,returns,log_returns,volatility_20,hour,day_of_week,day_of_month,month,week_of_year,london_session,ny_session,asia_session,target,target_return
2025-11-05 14:00:00+00:00,153.9810028076172,154.03199768066406,153.89199829101562,153.93600463867188,0.0,-0.00025973714521621005,-0.0002597708827505663,,14,2,5,11,45,1,1,0,1,0.0011237714789831266
2025-11-05 15:00:00+00:00,153.93699645996094,154.31100463867188,153.92799377441406,154.3000030517578,0.0,0.0023646086822919354,0.0023618173945179825,,15,2,5,11,45,1,1,0,0,-0.0011925193367816611
2025-11-05 16:00:00+00:00,154.30099487304688,154.3560028076172,154.1020050048828,154.11500549316406,0.0,-0.0011989472127987844,-0.0011996665250107186,,16,2,5,11,45,1,1,0,0,-3.2474987081809736e-05
2025-11-05 17:00:00+00:00,154.11500549316406,154.1439971923828,154.05099487304688,154.07200622558594,0.0,-0.0002790076634039407,-0.0002790465932833846,,17,2,5,11,45,0,1,0,0,-0.00012983716478420781
2025-11-05 18:00:00+00:00,154.0760040283203,154.14300537109375,154.0019989013672,154.125,0.0,0.000343954594428153,0.0003438954556069631,,18,2,5,11,45,0,1,0,0,-0.0003178976264699429
2025-11-05 19:00:00+00:00,154.12100219726562,154.1300048828125,154.05299377441406,154.10899353027344,0.0,-0.00010385381817723527,-0.00010385921135841513,,19,2,5,11,45,0,1,0,0,-0.0014405396919726643
2025-11-05 20:00:00+00:00,154.10299682617188,154.13499450683594,154.07699584960938,154.11599731445312,0.0,4.544695296004875e-05,4.54459202785701e-05,0.0008675720487832547,20,2,5,11,45,0,1,0,0,-0.0016285903193874463
2025-11-05 21:00:00+00:00,154.11599731445312,154.14199829101562,154.0760040283203,154.11000061035156,0.0,-3.8910328623020796e-05,-3.8911085649495065e-05,0.0008682920155458408,21,2,5,11,45,0,1,0,0,-0.0010836898684551954
2025-11-05 22:00:00+00:00,154.11300659179688,154.11300659179688,154.00999450683594,154.052001953125,0.0,-0.0003763458373684525,-0.0003764166732361849,0.000878968321810128,22,2,5,11,45,0,0,1,0,-0.0012138528392369174
2025-11-05 23:00:00+00:00,154.052001953125,154.08700561523438,153.97300720214844,154.0760040283203,0.0,0.00015580501967527027,0.00015579288333377784,0.000844902395773272,23,2,5,11,45,0,0,1,0,-0.0008372348669599683
2025-11-06 00:00:00+00:00,154.08200073242188,154.13999938964844,153.843994140625,153.88699340820312,0.0,-0.0012267362546762861,-0.0012274893115266485,0.0008997509504475109,0,3,6,11,45,0,0,1,0,-4.541335973784477e-05
2025-11-06 01:00:00+00:00,153.88699340820312,153.9409942626953,153.79800415039062,153.86500549316406,0.0,-0.00014288351830182844,-0.00014289372712418947,0.0009014458514587485,1,3,6,11,45,0,0,1,1,0.0007213624130117946
2025-11-06 02:00:00+00:00,153.86500549316406,154.00100708007812,153.7899932861328,153.9429931640625,0.0,0.0005068577526674556,0.0005067293436649695,0.0008857211153085606,2,3,6,11,45,0,0,1,0,-0.0005195856636384111
2025-11-06 03:00:00+00:00,153.9429931640625,153.99400329589844,153.8280029296875,153.86500549316406,0.0,-0.0005066009780342329,-0.0005067293436649723,0.000877812179711844,3,3,6,11,45,0,0,1,0,-0.002001745986615844
2025-11-06 04:00:00+00:00,153.86700439453125,154.02499389648438,153.85499572753906,153.94700622558594,0.0,0.0005329394566297996,0.0005327974948333722,0.0008744308220647619,4,3,6,11,45,0,0,1,0,-0.0014875502412462493
2025-11-06 05:00:00+00:00,153.94900512695312,154.00599670410156,153.8260040283203,153.8800048828125,0.0,-0.0004352234214627382,-0.00043531815866492974,0.0008437709726450507,5,3,6,11,45,0,0,1,0,-0.0008968058480784968
2025-11-06 06:00:00+00:00,153.8780059814453,154.00599670410156,153.8040008544922,153.9759979248047,0.0,0.00062381751329732,0.0006236230200337044,0.0008460904316531753,6,3,6,11,45,0,0,1,0,-0.0021496444692983285
2025-11-06 07:00:00+00:00,153.9759979248047,153.9929962158203,153.7689971923828,153.86300659179688,0.0,-0.0007338243267174249,-0.000734093707582216,0.0008661180622336761,7,3,6,11,45,0,0,0,0,-0.0017028697982439667
2025-11-06 08:00:00+00:00,153.86199951171875,153.87100219726562,153.52699279785156,153.5570068359375,0.0,-0.001988780556402392,-0.001990760806410557,0.0009712429569370398,8,3,6,11,45,1,0,0,0,-0.00037124216675055166
2025-11-06 09:00:00+00:00,153.56100463867188,153.77099609375,153.552001953125,153.71800231933594,0.0,0.0010484411406277427,0.0010478919100721472,0.0009125957284364208,9,3,6,11,45,1,0,0,0,-0.0020362191501085425
2025-11-06 10:00:00+00:00,153.71400451660156,153.7740020751953,153.697998046875,153.74200439453125,0.0,0.00015614355399606872,0.00015613136486016161,0.0009131144194415735,10,3,6,11,45,1,0,0,0,-0.0021920204342436023
2025-11-06 11:00:00+00:00,153.74200439453125,153.76400756835938,153.58399963378906,153.64500427246094,0.0,-0.0006309279136323953,-0.0006311270324059621,0.0007195249408339584,11,3,6,11,45,1,0,0,0,-0.0015620780792745537
2025-11-06 12:00:00+00:00,153.63900756835938,153.74000549316406,153.5800018310547,153.6009979248047,0.0,-0.0002864157403921208,-0.00028645676521391647,0.0006815711972549508,12,3,6,11,45,1,0,0,0,-0.001276027813333358
2025-11-06 13:00:00+00:00,153.6009979248047,153.63699340820312,153.4010009765625,153.5,0.0,-0.0006575343010084556,-0.0006577505714956626,0.0006900544365624454,13,3,6,11,45,1,1,0,0,-0.0006189004606066417
2025-11-06 14:00:00+00:00,153.49600219726562,153.58599853515625,153.3800048828125,153.40499877929688,0.0,-0.0006189004606066417,-0.0006190920585541618,0.0006847123067842605,14,3,6,11,45,1,1,0,0,-0.0017078544394766304
2025-11-06 15:00:00+00:00,153.49600219726562,153.58599853515625,153.3800048828125,153.40499877929688,0.0,0.0,0.0,0.0006861445981283775,15,3,6,11,45,1,1,0,0,-0.0017078544394766304
2025-11-06 16:00:00+00:00,153.49600219726562,153.58599853515625,153.3800048828125,153.40499877929688,0.0,0.0,0.0,0.0006852628074370828,16,3,6,11,45,1,1,0,0,-0.0017078544394766304
2025-11-06 17:00:00+00:00,153.49600219726562,153.58599853515625,153.3800048828125,153.40499877929688,0.0,0.0,0.0,0.0006858924338172958,17,3,6,11,45,0,1,0,0,-0.0017078544394766304
2025-11-06 18:00:00+00:00,153.49600219726562,153.58599853515625,153.3800048828125,153.40499877929688,0.0,0.0,0.0,0.0006868057008993038,18,3,6,11,45,0,1,0,0,-0.0017078544394766304
2025-11-06 19:00:00+00:00,153.0489959716797,153.1580047607422,153.0229949951172,153.14300537109375,0.0,-0.0017078544394766304,-0.0017093144854706777,0.0007574512817293371,19,3,6,11,45,0,1,0,0,0.0
2025-11-06 20:00:00+00:00,153.0489959716797,153.1580047607422,153.0229949951172,153.14300537109375,0.0,0.0,0.0,0.0007278088554985088,20,3,6,11,45,0,1,0,0,-0.00011099619583954112
2025-11-06 21:00:00+00:00,153.0489959716797,153.1580047607422,153.0229949951172,153.14300537109375,0.0,0.0,0.0,0.0007295355703339336,21,3,6,11,45,0,1,0,0,-0.00011099619583954112
2025-11-06 22:00:00+00:00,153.0489959716797,153.1580047607422,153.0229949951172,153.14300537109375,0.0,0.0,0.0,0.0007109766760509824,22,3,6,11,45,0,0,1,0,-0.00011099619583954112
2025-11-06 23:00:00+00:00,153.0489959716797,153.1580047607422,153.0229949951172,153.14300537109375,0.0,0.0,0.0,0.0007107694705037868,23,3,6,11,45,0,0,1,0,-0.00011099619583954112
2025-11-07 00:00:00+00:00,153.0489959716797,153.1580047607422,153.0229949951172,153.14300537109375,0.0,0.0,0.0,0.0006901565437350324,0,4,7,11,45,0,0,1,1,0.0013647350937289193
2025-11-07 01:00:00+00:00,153.18099975585938,153.3070068359375,153.0449981689453,153.12600708007812,0.0,-0.00011099619583954112,-0.00011100235637315462,0.000689675211582869,1,4,7,11,45,0,0,1,1,0.002475071413154284
2025-11-07 02:00:00+00:00,153.18099975585938,153.3070068359375,153.0449981689453,153.12600708007812,0.0,0.0,0.0,0.0006618440941848376,2,4,7,11,45,0,0,1,1,0.0017109661069272253
2025-11-07 03:00:00+00:00,153.18099975585938,153.3070068359375,153.0449981689453,153.12600708007812,0.0,0.0,0.0,0.0006554724807147209,3,4,7,11,45,0,0,1,1,0.0024620174492633318
2025-11-07 04:00:00+00:00,153.18099975585938,153.3070068359375,153.0449981689453,153.12600708007812,0.0,0.0,0.0,0.0005108205085880631,4,4,7,11,45,0,0,1,1,0.002390170823573623
2025-11-07 05:00:00+00:00,153.11000061035156,153.36700439453125,153.10800170898438,153.3520050048828,0.0,0.0014758951083109206,0.001474807045571634,0.0005687323706209371,5,4,7,11,45,0,0,1,0,0.0
2025-11-07 06:00:00+00:00,153.34800720214844,153.5260009765625,153.3470001220703,153.5050048828125,0.0,0.000997703798687244,0.0009972064230471729,0.0006190333229659985,6,4,7,11,45,0,0,1,0,-0.002449477659475452
2025-11-07 07:00:00+00:00,153.5050048828125,153.53900146484375,153.3780059814453,153.38800048828125,0.0,-0.0007622187603627539,-0.0007625093967771479,0.0006258808646463151,7,4,7,11,45,0,0,0,0,-0.0016885459405063807
2025-11-07 08:00:00+00:00,153.38699340820312,153.51499938964844,153.3459930419922,153.5030059814453,0.0,0.0007497685138209143,0.0007494875778246283,0.0006505970576681575,8,4,7,11,45,1,0,0,0,-0.0009772392033259303
2025-11-07 09:00:00+00:00,153.50799560546875,153.52200317382812,153.43800354003906,153.49200439453125,0.0,-7.167017247466934e-05,-7.16727409042012e-05,0.0006339094450136828,9,4,7,11,45,1,0,0,0,-0.0011857740515894832
2025-11-07 10:00:00+00:00,153.49099731445312,153.49600219726562,153.31700134277344,153.3520050048828,0.0,-0.0009120956508495981,-0.0009125118631906373,0.0006520636167691726,10,4,7,11,45,1,0,0,0,-0.0014151135359460332
2025-11-07 11:00:00+00:00,153.3509979248047,153.36099243164062,153.00599670410156,153.12899780273438,0.0,-0.0014542177139538204,-0.0014552761147548483,0.0007269332906569705,11,4,7,11,45,1,0,0,1,3.916112681201511e-05
2025-11-07 12:00:00+00:00,153.3509979248047,153.36099243164062,153.00599670410156,153.12899780273438,0.0,0.0,0.0,0.0007269332906569705,12,4,7,11,45,1,0,0,1,3.916112681201511e-05
2025-11-07 13:00:00+00:00,153.09300231933594,153.375,153.00399780273438,153.35299682617188,0.0,0.0014628125740498987,0.0014617437059786357,0.0008056803874672348,13,4,7,11,45,1,1,0,0,-0.0006585976596151788
2025-11-07 14:00:00+00:00,153.35299682617188,153.47500610351562,153.13099670410156,153.30999755859375,0.0,-0.0002803940481637124,-0.00028043336592465106,0.0008078072888560451,14,4,7,11,45,1,1,0,1,0.0016111752741327923
2025-11-07 15:00:00+00:00,153.3260040283203,153.343994140625,153.0189971923828,153.13499450683594,0.0,-0.0011414979749831966,-0.0011421499800188212,0.0007539475392206313,15,4,7,11,45,1,1,0,1,0.0019199161406775467
2025-11-07 16:00:00+00:00,153.3260040283203,153.343994140625,153.0189971923828,153.13499450683594,0.0,0.0,0.0,0.0007539475392206313,16,4,7,11,45,1,1,0,1,0.001586910133715591
2025-11-07 17:00:00+00:00,153.3260040283203,153.343994140625,153.0189971923828,153.13499450683594,0.0,0.0,0.0,0.0007539475392206313,17,4,7,11,45,0,1,0,1,0.001586910133715591
2025-11-07 18:00:00+00:00,153.08999633789062,153.26699829101562,153.02999877929688,153.2519989013672,0.0,0.0007640604612162427,0.0007637687156201039,0.0007731845228113281,18,4,7,11,45,0,1,0,1,0.0008222214456024002
2025-11-07 19:00:00+00:00,153.25799560546875,153.58299255371094,153.21600341796875,153.5570068359375,0.0,0.0019902378876415217,0.0019882599881090863,0.000887709484050529,19,4,7,11,45,0,1,0,0,-0.0011656964288411231
2025-11-07 20:00:00+00:00,153.552001953125,153.59500122070312,153.35499572753906,153.4290008544922,0.0,-0.0008336056040872952,-0.0008339532464500529,0.0009135927452323202,20,4,7,11,45,0,1,0,0,-0.00033236788848833854
2025-11-07 21:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,-0.00033236788848833854,-0.000332423134936757,0.0009175317731073015,21,4,7,11,45,0,1,0,0,0.0
2025-11-07 22:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0009175317731073015,22,4,7,11,45,0,0,1,0,0.0
2025-11-07 23:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0009175317731073015,23,4,7,11,45,0,0,1,0,0.0
2025-11-08 00:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0009175317731073015,0,5,8,11,45,0,0,1,0,0.0
2025-11-08 01:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0008569875906619826,1,5,8,11,45,0,0,1,0,0.0
2025-11-08 02:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0008248410211469,2,5,8,11,45,0,0,1,0,0.0
2025-11-08 03:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0008071884436670639,3,5,8,11,45,0,0,1,0,0.0
2025-11-08 04:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0007875614790368739,4,5,8,11,45,0,0,1,0,0.0
2025-11-08 05:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0007875763474061512,5,5,8,11,45,0,0,1,0,0.0
2025-11-08 06:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0007601502323300855,6,5,8,11,45,0,0,1,0,0.0
2025-11-08 07:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0006778583491249454,7,5,8,11,45,0,0,0,0,0.0
2025-11-08 08:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0006778583491249454,8,5,8,11,45,1,0,0,0,0.0
2025-11-08 09:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0005949048337962588,9,5,8,11,45,1,0,0,0,0.0
2025-11-08 10:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0005910372438908596,10,5,8,11,45,1,0,0,0,0.0
2025-11-08 11:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.000523992211915497,11,5,8,11,45,1,0,0,0,0.0
2025-11-08 12:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.000523992211915497,12,5,8,11,45,1,0,0,0,0.0
2025-11-08 13:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.000523992211915497,13,5,8,11,45,1,1,0,0,0.0
2025-11-08 14:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0004987028597994778,14,5,8,11,45,1,1,0,0,0.0
2025-11-08 15:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.00019707886008463467,15,5,8,11,45,1,1,0,0,0.0
2025-11-08 16:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,7.43320727012196e-05,16,5,8,11,45,1,1,0,0,0.0
2025-11-08 17:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,17,5,8,11,45,0,1,0,0,0.0
2025-11-08 18:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,18,5,8,11,45,0,1,0,0,0.0
2025-11-08 19:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,19,5,8,11,45,0,1,0,0,0.0
2025-11-08 20:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,20,5,8,11,45,0,1,0,0,0.0
2025-11-08 21:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,21,5,8,11,45,0,1,0,0,0.0
2025-11-08 22:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,22,5,8,11,45,0,0,1,0,0.0
2025-11-08 23:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,23,5,8,11,45,0,0,1,0,0.0
2025-11-09 00:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,0,6,9,11,45,0,0,1,0,0.0
2025-11-09 01:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,1,6,9,11,45,0,0,1,0,0.0
2025-11-09 02:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,2,6,9,11,45,0,0,1,0,0.0
2025-11-09 03:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,3,6,9,11,45,0,0,1,0,0.0
2025-11-09 04:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,4,6,9,11,45,0,0,1,0,0.0
2025-11-09 05:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,5,6,9,11,45,0,0,1,0,0.0
2025-11-09 06:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,6,6,9,11,45,0,0,1,0,0.0
2025-11-09 07:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,7,6,9,11,45,0,0,0,0,0.0
2025-11-09 08:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,8,6,9,11,45,1,0,0,0,0.0
2025-11-09 09:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,9,6,9,11,45,1,0,0,0,0.0
2025-11-09 10:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,10,6,9,11,45,1,0,0,0,0.0
2025-11-09 11:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,11,6,9,11,45,1,0,0,0,0.0
2025-11-09 12:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,12,6,9,11,45,1,0,0,0,0.0
2025-11-09 13:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,13,6,9,11,45,1,1,0,0,0.0
2025-11-09 14:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,14,6,9,11,45,1,1,0,0,0.0
2025-11-09 15:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,15,6,9,11,45,1,1,0,0,0.0
2025-11-09 16:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,16,6,9,11,45,1,1,0,0,0.0
2025-11-09 17:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,17,6,9,11,45,0,1,0,0,0.0
2025-11-09 18:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,18,6,9,11,45,0,1,0,0,0.0
2025-11-09 19:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,19,6,9,11,45,0,1,0,1,0.0030577665788780184
2025-11-09 20:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,20,6,9,11,45,0,1,0,1,0.0028948103823591698
2025-11-09 21:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,21,6,9,11,45,0,1,0,1,0.003305483873952353
2025-11-09 22:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,22,6,9,11,45,0,0,1,1,0.003611996719785182
2025-11-09 23:00:00+00:00,153.4250030517578,153.48399353027344,153.36900329589844,153.3780059814453,0.0,0.0,0.0,0.0,23,6,9,11,45,0,0,1,1,0.0032663863249706715
2025-11-10 00:00:00+00:00,153.82400512695312,153.91400146484375,153.4010009765625,153.8470001220703,0.0,0.0030577665788780184,0.0030531011188249637,0.0006826941643873284,0,0,10,11,46,0,0,1,1,0.0005979657658896631
2025-11-10 01:00:00+00:00,153.85299682617188,153.95399475097656,153.7740020751953,153.82200622558594,0.0,-0.00016245943349268988,-0.00016247263145589702,0.0006855668858744018,1,0,10,11,46,0,0,1,1,0.001300184239886315
2025-11-10 02:00:00+00:00,153.822998046875,153.89999389648438,153.7969970703125,153.88499450683594,0.0,0.0004094881011864615,0.00040940428381465183,0.0006871345861736227,2,0,10,11,46,0,0,1,1,0.001007237773855696
2025-11-10 03:00:00+00:00,153.88499450683594,154.0260009765625,153.88499450683594,153.9320068359375,0.0,0.0003055030105580947,0.0003054563540155989,0.0006866686038196231,3,0,10,11,46,0,0,1,1,0.0015201096580441664
2025-11-10 04:00:00+00:00,153.92999267578125,153.95399475097656,153.781005859375,153.87899780273438,0.0,-0.0003443665439872845,-0.0003444258517617264,0.0006956875332038675,4,0,10,11,46,0,0,1,1,0.0018131581436831024
2025-11-10 05:00:00+00:00,153.87399291992188,154.0709991455078,153.86199951171875,153.93899536132812,0.0,0.00038990089258739147,0.0003898249009865249,0.0006963394002791046,5,0,10,11,46,0,0,1,1,0.0014097175152891772
2025-11-10 06:00:00+00:00,153.93600463867188,154.08299255371094,153.89599609375,154.02200317382812,0.0,0.000539225374994512,0.0005390800452333093,0.0006993285306345267,6,0,10,11,46,0,0,1,1,0.0006621764682455122
2025-11-10 07:00:00+00:00,154.0260009765625,154.15199279785156,153.9459991455078,154.0399932861328,0.0,0.00011680222263033002,0.000116795401781846,0.0006979733702824797,7,0,10,11,46,0,0,0,1,0.00044793720558300443
2025-11-10 08:00:00+00:00,154.04200744628906,154.1790008544922,153.94400024414062,154.16600036621094,0.0,0.0008180153568564386,0.0008176809646406317,0.0007085636277018931,8,0,10,11,46,1,0,0,0,-0.0007069881167995895
2025-11-10 09:00:00+00:00,154.16600036621094,154.2310028076172,154.14100646972656,154.1580047607422,0.0,-5.1863610976199404e-05,-5.186495593977446e-05,0.0007096448058815451,9,0,10,11,46,1,0,0,0,-0.0005189599539696665
2025-11-10 10:00:00+00:00,154.1540069580078,154.17799377441406,154.05599975585938,154.156005859375,0.0,-1.29665752374164e-05,-1.29666593041798e-05,0.0007098945966426073,10,0,10,11,46,1,0,0,0,-0.0008562999764024637
2025-11-10 11:00:00+00:00,154.16200256347656,154.24899291992188,154.11000061035156,154.12399291992188,0.0,-0.00020766585949516525,-0.0002076874250354345,0.0007152885170797154,11,0,10,11,46,1,0,0,0,-0.0008629130542825436
2025-11-10 12:00:00+00:00,154.1269989013672,154.16700744628906,154.0330047607422,154.10899353027344,0.0,-9.732027677367139e-05,-9.732501269907724e-05,0.0007173538916845312,12,0,10,11,46,1,0,0,0,-0.0009928030442923896
2025-11-10 13:00:00+00:00,154.11500549316406,154.13900756835938,153.97999572753906,154.0570068359375,0.0,-0.0003373371867860797,-0.000337394097774029,0.0007271391659478073,13,0,10,11,46,1,1,0,0,-0.00045442479804447267
2025-11-10 14:00:00+00:00,154.05499267578125,154.1649932861328,153.9980010986328,154.0780029296875,0.0,0.00013628782086083646,0.00013627853451951287,0.0007255974732846671,14,0,10,11,46,1,1,0,0,-0.0001687520351257854
2025-11-10 15:00:00+00:00,154.08200073242188,154.14199829101562,154.00599670410156,154.0240020751953,0.0,-0.0003504773781162207,-0.00035053880966650475,0.0007355518184847957,15,0,10,11,46,1,1,0,1,3.893356892925581e-05
2025-11-10 16:00:00+00:00,154.0260009765625,154.0679931640625,153.88499450683594,153.99099731445312,0.0,-0.00021428323051930764,-0.00021430619245104505,0.0007403198313685188,16,0,10,11,46,1,1,0,1,0.0009741423712394948
